,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
384,68386849,,13000.0,13000.0,13000.0, 60 months,12.88,295.0,C,C2,Sr. Ops Coordinator,5 years,MORTGAGE,130000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386849,,home_improvement,Home improvement,740xx,OK,5.51,0.0,Jan-2003,705.0,709.0,2.0,53.0,,11.0,0.0,6739.0,29.4,32.0,w,0.0,0.0,9711.74,9711.74,6117.56,3594.18,0.0,0.0,0.0,Oct-2018,295.0,,Mar-2019,594.0,590.0,0.0,53.0,1.0,Individual,,,,0.0,3151.0,221561.0,2.0,1.0,0.0,0.0,47.0,75416.0,,3.0,6.0,3820.0,29.0,22900.0,0.0,0.0,3.0,6.0,20142.0,4743.0,57.7,0.0,0.0,155.0,133.0,4.0,4.0,1.0,4.0,,4.0,,1.0,3.0,4.0,3.0,5.0,20.0,9.0,11.0,4.0,11.0,0.0,0.0,0.0,3.0,93.1,0.0,0.0,0.0,251012.0,82155.0,11200.0,77602.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
385,68416594,,16800.0,16800.0,16800.0, 60 months,9.17,350.13,B,B2,Public Services Librarian,7 years,MORTGAGE,52000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68416594,,debt_consolidation,Debt consolidation,441xx,OH,28.96,0.0,Sep-2004,735.0,739.0,0.0,54.0,,14.0,0.0,12920.0,64.0,20.0,w,7065.3,7065.3,13283.54,13283.54,9734.7,3548.84,0.0,0.0,0.0,Feb-2019,350.13,Apr-2019,Mar-2019,729.0,725.0,0.0,,1.0,Individual,,,,0.0,0.0,154736.0,0.0,7.0,0.0,0.0,40.0,33468.0,49.0,1.0,2.0,7561.0,52.0,20200.0,0.0,0.0,0.0,2.0,11053.0,2029.0,85.2,0.0,0.0,135.0,120.0,9.0,9.0,1.0,60.0,,,,0.0,2.0,4.0,2.0,3.0,12.0,6.0,7.0,4.0,14.0,0.0,0.0,0.0,1.0,95.0,100.0,0.0,0.0,207561.0,46388.0,13700.0,68652.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
386,68356739,,2000.0,2000.0,2000.0, 36 months,6.49,61.29,A,A2,GIS Specialist,3 years,OWN,35037.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356739,,credit_card,Credit card refinancing,212xx,MD,8.51,0.0,Jul-2005,760.0,764.0,0.0,,,9.0,0.0,2113.0,11.0,14.0,w,0.0,0.0,2204.596529282,2204.6,2000.0,204.6,0.0,0.0,0.0,Jan-2019,61.25,,Dec-2018,819.0,815.0,0.0,,1.0,Individual,,,,0.0,0.0,129310.0,3.0,1.0,0.0,0.0,41.0,3006.0,41.0,3.0,3.0,1140.0,19.0,19200.0,0.0,0.0,0.0,5.0,14368.0,15387.0,12.1,0.0,0.0,41.0,125.0,2.0,2.0,2.0,2.0,,,,0.0,3.0,3.0,6.0,7.0,1.0,7.0,11.0,3.0,9.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,154544.0,5119.0,17500.0,7344.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
387,66603901,,19200.0,19200.0,19200.0, 36 months,5.32,578.21,A,A1,Truck driver,< 1 year,MORTGAGE,50000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66603901,,debt_consolidation,Debt consolidation,293xx,SC,19.24,0.0,Dec-2001,690.0,694.0,0.0,,86.0,4.0,1.0,10848.0,82.2,11.0,w,0.0,0.0,20801.128608654,20801.13,19200.0,1601.13,0.0,0.0,0.0,Jan-2019,577.97,,Dec-2018,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,25243.0,0.0,2.0,0.0,0.0,32.0,14395.0,49.0,0.0,0.0,9799.0,59.0,13200.0,0.0,0.0,0.0,0.0,6311.0,2352.0,82.2,0.0,0.0,144.0,168.0,124.0,32.0,0.0,124.0,,,,0.0,2.0,2.0,2.0,3.0,6.0,2.0,4.0,2.0,4.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,1.0,42804.0,25243.0,13200.0,29604.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
388,66340149,,10000.0,10000.0,10000.0, 60 months,13.44,229.79,C,C3,General Manager,10+ years,RENT,140000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66340149,,debt_consolidation,Debt consolidation,925xx,CA,9.99,0.0,Mar-2005,660.0,664.0,1.0,,56.0,12.0,1.0,9190.0,42.7,24.0,f,0.0,0.0,12786.9536237478,12786.95,10000.0,2786.95,0.0,0.0,0.0,Aug-2018,5911.92,,Mar-2019,694.0,690.0,0.0,,1.0,Individual,,,,0.0,638.0,298210.0,2.0,2.0,1.0,2.0,5.0,289020.0,96.0,1.0,6.0,3059.0,63.0,21500.0,1.0,0.0,1.0,8.0,24851.0,9598.0,41.8,0.0,0.0,119.0,129.0,6.0,5.0,1.0,13.0,,6.0,,0.0,5.0,7.0,7.0,9.0,9.0,9.0,14.0,7.0,12.0,0.0,0.0,0.0,2.0,100.0,28.6,1.0,0.0,261697.0,298210.0,16500.0,240197.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
389,68496775,,35000.0,35000.0,35000.0, 36 months,7.91,1095.33,A,A5,agent,4 years,MORTGAGE,165000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68496775,,debt_consolidation,Debt consolidation,112xx,NY,18.89,0.0,Mar-1997,710.0,714.0,1.0,,53.0,21.0,1.0,53593.0,50.0,34.0,w,0.0,0.0,39391.5998650572,39391.6,35000.0,4391.6,0.0,0.0,0.0,Dec-2018,2188.83,,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,81908.0,1.0,2.0,0.0,2.0,21.0,28315.0,61.0,1.0,4.0,13336.0,50.0,107410.0,0.0,1.0,2.0,6.0,4095.0,6669.0,52.0,0.0,0.0,126.0,225.0,1.0,1.0,0.0,1.0,,2.0,,0.0,16.0,18.0,21.0,21.0,6.0,18.0,28.0,15.0,20.0,,0.0,0.0,1.0,100.0,20.0,0.0,0.0,153583.0,81908.0,100030.0,46173.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
390,68396654,,15000.0,15000.0,15000.0, 36 months,12.88,504.55,C,C2,Area Manager,10+ years,MORTGAGE,60000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68396654,,debt_consolidation,Debt consolidation,351xx,AL,36.4,0.0,May-2000,675.0,679.0,0.0,82.0,70.0,9.0,1.0,5576.0,62.0,42.0,w,0.0,0.0,18136.652298509,18136.65,15000.0,3136.65,0.0,0.0,0.0,Jan-2019,504.23,,Mar-2019,729.0,725.0,0.0,82.0,1.0,Individual,,,,0.0,0.0,200590.0,1.0,4.0,2.0,3.0,4.0,47242.0,67.0,1.0,3.0,3676.0,67.0,9000.0,3.0,8.0,3.0,6.0,25074.0,2924.0,65.6,0.0,0.0,187.0,133.0,7.0,4.0,8.0,24.0,82.0,4.0,82.0,1.0,2.0,2.0,2.0,6.0,18.0,4.0,16.0,2.0,9.0,0.0,0.0,0.0,3.0,97.4,50.0,1.0,0.0,234987.0,52818.0,8500.0,70185.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
391,68426569,,35000.0,35000.0,35000.0, 36 months,15.77,1226.53,D,D1,Registered Nurse,< 1 year,RENT,84468.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68426569,,debt_consolidation,Debt consolidation,287xx,NC,16.85,1.0,Nov-1994,665.0,669.0,0.0,1.0,,13.0,0.0,23127.0,55.9,35.0,w,0.0,0.0,41672.0975088716,41672.1,35000.0,6549.44,122.66,0.0,0.0,Jun-2017,21917.85,,Mar-2018,639.0,635.0,0.0,75.0,1.0,Individual,,,,1.0,0.0,81087.0,0.0,4.0,1.0,2.0,12.0,57960.0,83.0,2.0,4.0,8039.0,73.0,41400.0,0.0,0.0,0.0,6.0,6757.0,6092.0,76.9,0.0,40.0,183.0,253.0,9.0,9.0,1.0,9.0,,23.0,1.0,0.0,5.0,7.0,5.0,9.0,18.0,9.0,16.0,7.0,12.0,0.0,1.0,0.0,3.0,94.3,40.0,0.0,0.0,111537.0,81087.0,26400.0,70137.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
392,68577530,,18000.0,18000.0,18000.0, 36 months,8.49,568.14,B,B1,General Manager,< 1 year,RENT,55000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577530,,credit_card,Credit card refinancing,453xx,OH,27.17,0.0,Aug-2005,670.0,674.0,0.0,25.0,,14.0,0.0,22088.0,71.7,24.0,w,0.0,0.0,20400.556139658,20400.56,18000.0,2400.56,0.0,0.0,0.0,Aug-2018,563.63,,Aug-2018,644.0,640.0,0.0,31.0,1.0,Individual,,,,0.0,310.0,52980.0,0.0,2.0,0.0,2.0,19.0,30892.0,75.0,2.0,2.0,14075.0,74.0,30800.0,3.0,1.0,2.0,4.0,4415.0,4680.0,82.3,0.0,0.0,124.0,115.0,12.0,12.0,0.0,12.0,44.0,12.0,25.0,1.0,5.0,6.0,6.0,8.0,5.0,12.0,19.0,6.0,14.0,0.0,0.0,0.0,2.0,87.5,33.3,0.0,0.0,71928.0,52980.0,26500.0,41128.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
393,68466644,,8000.0,8000.0,8000.0, 36 months,9.8,257.39,B,B3,driver ,6 years,RENT,40000.0,Not Verified,Dec-2015,Charged Off,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68466644,,debt_consolidation,Debt consolidation,945xx,CA,25.15,0.0,Aug-2010,685.0,689.0,0.0,,109.0,19.0,1.0,11247.0,35.3,25.0,w,0.0,0.0,6562.06,6562.06,5069.33,1097.14,0.0,395.59,71.2062,Jan-2018,257.39,,Jul-2018,544.0,540.0,0.0,,1.0,Individual,,,,0.0,0.0,27080.0,1.0,2.0,0.0,1.0,16.0,15833.0,63.0,3.0,8.0,2154.0,47.0,31900.0,0.0,3.0,0.0,9.0,1425.0,10590.0,35.0,0.0,0.0,64.0,54.0,5.0,5.0,0.0,5.0,,16.0,,0.0,4.0,10.0,7.0,10.0,5.0,17.0,20.0,11.0,19.0,0.0,0.0,0.0,3.0,100.0,28.6,0.0,1.0,57095.0,27080.0,16300.0,25195.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
394,68356682,,15000.0,15000.0,15000.0, 60 months,12.88,340.38,C,C2,Credit Reager,10+ years,OWN,50000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356682,,debt_consolidation,Debt consolidation,852xx,AZ,30.08,0.0,Nov-1984,805.0,809.0,0.0,,,9.0,0.0,75205.0,9.5,11.0,w,0.0,0.0,16268.93,16268.93,15000.0,1268.93,0.0,0.0,0.0,Sep-2016,13913.1,,Jan-2018,789.0,785.0,0.0,,1.0,Individual,,,,0.0,0.0,96280.0,1.0,2.0,0.0,2.0,15.0,21075.0,68.0,1.0,2.0,3998.0,34.0,87200.0,0.0,0.0,0.0,4.0,10698.0,37202.0,9.7,0.0,0.0,76.0,373.0,3.0,3.0,0.0,3.0,,19.0,,0.0,1.0,2.0,5.0,5.0,3.0,7.0,8.0,2.0,9.0,0.0,0.0,0.0,1.0,100.0,0.0,0.0,0.0,118179.0,96280.0,41200.0,30979.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
395,68547298,,17400.0,17400.0,17400.0, 60 months,8.49,356.91,B,B1,Owner,10+ years,MORTGAGE,175000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68547298,,debt_consolidation,Debt consolidation,973xx,OR,7.04,0.0,Nov-1999,695.0,699.0,0.0,55.0,,6.0,0.0,3048.0,32.1,18.0,w,0.0,0.0,19748.5426559388,19748.54,17400.0,2348.54,0.0,0.0,0.0,Nov-2017,12273.95,,Nov-2017,734.0,730.0,0.0,,1.0,Individual,,,,0.0,2961.0,315597.0,1.0,2.0,0.0,4.0,13.0,28362.0,84.0,1.0,2.0,1134.0,73.0,9500.0,0.0,4.0,3.0,7.0,52600.0,3866.0,22.7,0.0,0.0,113.0,193.0,11.0,2.0,5.0,22.0,55.0,3.0,55.0,0.0,1.0,2.0,2.0,5.0,7.0,3.0,6.0,2.0,6.0,0.0,0.0,0.0,2.0,83.3,0.0,0.0,0.0,327424.0,31410.0,5000.0,33737.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
396,68516537,,35000.0,35000.0,35000.0, 36 months,11.99,1162.34,C,C1,Assistant Vice President,10+ years,MORTGAGE,156000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68516537,,credit_card,Credit card refinancing,373xx,TN,14.98,0.0,Dec-2002,710.0,714.0,0.0,,,11.0,0.0,39669.0,88.5,22.0,w,0.0,0.0,40127.93480607221,40127.93,35000.0,5127.93,0.0,0.0,0.0,Aug-2017,19264.09,,Oct-2018,724.0,720.0,0.0,,1.0,Individual,,,,0.0,0.0,388441.0,0.0,2.0,0.0,0.0,28.0,31618.0,59.0,0.0,0.0,10121.0,81.0,44800.0,0.0,10.0,0.0,0.0,38844.0,3949.0,87.1,0.0,0.0,123.0,145.0,48.0,28.0,4.0,79.0,,,,0.0,3.0,6.0,3.0,3.0,10.0,7.0,8.0,6.0,11.0,0.0,0.0,0.0,0.0,100.0,66.7,0.0,0.0,438979.0,71287.0,30600.0,51500.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
397,68356714,,12000.0,12000.0,12000.0, 36 months,9.17,382.55,B,B2,Senior Associate,3 years,RENT,100000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356714,,debt_consolidation,Debt consolidation,601xx,IL,12.13,0.0,Aug-2010,745.0,749.0,0.0,31.0,,11.0,0.0,1435.0,6.1,17.0,w,0.0,0.0,13756.393858292,13756.39,12000.0,1756.39,0.0,0.0,0.0,Jan-2019,382.42,,Jan-2019,719.0,715.0,0.0,,1.0,Individual,,,,0.0,0.0,37896.0,1.0,2.0,2.0,2.0,4.0,36461.0,85.0,0.0,1.0,55.0,57.0,23500.0,1.0,1.0,5.0,3.0,3790.0,11145.0,0.5,0.0,0.0,9.0,64.0,17.0,4.0,0.0,48.0,,9.0,31.0,0.0,1.0,2.0,3.0,4.0,2.0,9.0,15.0,2.0,11.0,0.0,0.0,0.0,2.0,94.1,0.0,0.0,0.0,66660.0,37896.0,11200.0,43160.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
398,68386821,,24000.0,24000.0,24000.0, 36 months,9.17,765.1,B,B2,teacher/school employee,10+ years,RENT,66000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68386821,,debt_consolidation,Debt consolidation,925xx,CA,23.98,1.0,May-1994,665.0,669.0,0.0,23.0,53.0,26.0,1.0,11718.0,61.7,41.0,w,0.0,0.0,26787.931927389,26787.93,24000.0,2787.93,0.0,0.0,0.0,Sep-2017,12281.6,,Mar-2019,714.0,710.0,0.0,23.0,1.0,Individual,,,,0.0,0.0,125585.0,2.0,17.0,2.0,3.0,3.0,113867.0,126.0,1.0,2.0,3192.0,114.0,19000.0,0.0,2.0,2.0,5.0,5023.0,8.0,99.7,0.0,0.0,190.0,259.0,12.0,3.0,2.0,14.0,65.0,12.0,23.0,6.0,1.0,7.0,1.0,5.0,20.0,9.0,19.0,7.0,26.0,0.0,0.0,1.0,3.0,82.9,100.0,0.0,0.0,168493.0,125585.0,3200.0,149493.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
399,68406994,,8000.0,8000.0,8000.0, 36 months,7.91,250.36,A,A5,Designer/Programmer,5 years,OWN,66500.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68406994,,home_improvement,Home improvement,773xx,TX,29.22,0.0,Mar-1998,725.0,729.0,0.0,,,10.0,0.0,15224.0,40.7,13.0,w,0.0,0.0,8910.4689667949,8910.47,8000.0,910.47,0.0,0.0,0.0,Feb-2018,2910.62,,Feb-2018,799.0,795.0,0.0,,1.0,Individual,,,,0.0,0.0,50862.0,0.0,2.0,1.0,2.0,12.0,35638.0,70.0,0.0,1.0,4701.0,57.0,37400.0,0.0,1.0,0.0,3.0,5086.0,12109.0,42.6,0.0,0.0,133.0,155.0,20.0,12.0,1.0,30.0,,20.0,,0.0,4.0,5.0,5.0,5.0,5.0,7.0,7.0,6.0,10.0,0.0,0.0,0.0,1.0,100.0,20.0,0.0,0.0,88699.0,50862.0,21100.0,51299.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
400,68356724,,16775.0,16775.0,16775.0, 60 months,19.89,443.41,E,E3,Media Operations Manager,1 year,MORTGAGE,74000.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68356724,,debt_consolidation,Debt consolidation,300xx,GA,29.91,0.0,Dec-1998,675.0,679.0,5.0,,75.0,16.0,1.0,9911.0,35.0,29.0,w,0.0,0.0,20019.1201082148,20019.12,16775.0,3244.12,0.0,0.0,0.0,Jan-2017,15187.95,,Jan-2017,699.0,695.0,0.0,71.0,1.0,Individual,,,,0.0,0.0,369811.0,6.0,6.0,2.0,2.0,4.0,67283.0,78.0,4.0,5.0,4182.0,35.0,28501.0,1.0,0.0,4.0,8.0,23113.0,2067.0,58.0,0.0,0.0,132.0,204.0,4.0,4.0,7.0,4.0,,4.0,,0.0,6.0,9.0,6.0,10.0,8.0,9.0,16.0,8.0,16.0,,0.0,0.0,7.0,76.0,33.3,1.0,0.0,409218.0,77194.0,12401.0,86392.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
401,66590964,,8000.0,8000.0,8000.0, 36 months,8.49,252.51,B,B1,Truck Driver,3 years,MORTGAGE,48000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=66590964,,credit_card,Credit card refinancing,850xx,AZ,15.15,0.0,Jun-2001,670.0,674.0,4.0,29.0,,4.0,0.0,7764.0,86.0,24.0,w,0.0,0.0,9039.5014660023,9039.5,8000.0,1039.5,0.0,0.0,0.0,Jul-2018,1488.73,,Jul-2018,719.0,715.0,0.0,28.0,1.0,Individual,,,,0.0,0.0,123372.0,1.0,1.0,1.0,1.0,5.0,20847.0,93.0,0.0,1.0,5824.0,86.0,9000.0,0.0,0.0,3.0,2.0,30843.0,4500.0,86.0,0.0,0.0,109.0,174.0,15.0,5.0,2.0,15.0,29.0,3.0,29.0,0.0,2.0,2.0,8.0,9.0,7.0,2.0,15.0,2.0,4.0,,0.0,0.0,1.0,92.0,100.0,0.0,0.0,141827.0,28611.0,9000.0,22477.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
402,68436430,,21000.0,21000.0,21000.0, 36 months,10.78,685.33,B,B4,Problem Manager Level 2,< 1 year,MORTGAGE,100000.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68436430,,debt_consolidation,Debt consolidation,801xx,CO,29.75,0.0,May-1994,730.0,734.0,0.0,,,24.0,0.0,45269.0,31.3,48.0,w,0.0,0.0,22734.71,22734.71,21000.0,1734.71,0.0,0.0,0.0,Nov-2016,16598.18,,Mar-2019,764.0,760.0,0.0,,1.0,Individual,,,,0.0,0.0,62696.0,0.0,3.0,0.0,0.0,26.0,17427.0,35.0,2.0,8.0,5632.0,32.0,144800.0,0.0,6.0,2.0,9.0,2726.0,47492.0,29.2,0.0,0.0,130.0,259.0,11.0,8.0,5.0,11.0,,9.0,,0.0,4.0,11.0,9.0,17.0,4.0,21.0,39.0,12.0,24.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,194160.0,62696.0,67100.0,49360.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
403,68453284,,20000.0,20000.0,20000.0, 60 months,13.44,459.58,C,C3,It director,2 years,MORTGAGE,150000.0,Not Verified,Dec-2015,Current,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68453284,,other,Other,336xx,FL,5.73,1.0,Dec-2003,670.0,674.0,0.0,20.0,,7.0,0.0,4856.0,57.1,15.0,w,8917.4,8917.4,17441.64,17441.64,11082.6,6359.04,0.0,0.0,0.0,Mar-2019,459.58,Apr-2019,Mar-2019,674.0,670.0,0.0,32.0,1.0,Individual,,,,0.0,0.0,288842.0,1.0,1.0,0.0,0.0,61.0,6306.0,21.0,0.0,0.0,2340.0,29.0,8500.0,1.0,1.0,2.0,1.0,41263.0,3644.0,57.1,0.0,0.0,119.0,144.0,38.0,3.0,4.0,86.0,20.0,6.0,20.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,9.0,5.0,7.0,0.0,0.0,0.0,1.0,60.0,40.0,0.0,0.0,316738.0,11162.0,8500.0,30156.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
404,68577623,,10000.0,10000.0,10000.0, 36 months,12.88,336.37,C,C2,Fire Chief,< 1 year,MORTGAGE,113000.0,Source Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68577623,,credit_card,Credit card refinancing,974xx,OR,21.59,0.0,Aug-1985,690.0,694.0,0.0,,,12.0,0.0,20061.0,76.0,27.0,w,0.0,0.0,10686.86,10686.86,10000.0,686.86,0.0,0.0,0.0,Aug-2016,8686.53,,Jul-2016,704.0,700.0,0.0,,1.0,Individual,,,,0.0,0.0,389737.0,0.0,3.0,1.0,3.0,7.0,32138.0,82.0,1.0,1.0,3926.0,76.0,26400.0,0.0,5.0,2.0,4.0,32478.0,270.0,96.8,0.0,0.0,134.0,94.0,8.0,7.0,3.0,44.0,,1.0,,0.0,3.0,6.0,3.0,5.0,10.0,7.0,13.0,6.0,12.0,0.0,0.0,0.0,2.0,96.2,100.0,0.0,0.0,435365.0,64633.0,8400.0,39262.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
405,68446401,,6000.0,6000.0,6000.0, 36 months,7.91,187.77,A,A5,Benefits Subject Matter Expert,< 1 year,MORTGAGE,81120.0,Not Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=68446401,,debt_consolidation,Debt consolidation,277xx,NC,18.45,0.0,Aug-2000,685.0,689.0,1.0,,83.0,10.0,1.0,6151.0,34.9,22.0,w,0.0,0.0,6730.5770467639,6730.58,6000.0,730.58,0.0,0.0,0.0,Jul-2018,1291.84,,Mar-2019,754.0,750.0,0.0,,1.0,Individual,,,,0.0,0.0,190302.0,1.0,4.0,1.0,1.0,9.0,80195.0,64.0,1.0,2.0,3535.0,43.0,17600.0,2.0,0.0,4.0,3.0,21145.0,3465.0,50.5,0.0,0.0,171.0,184.0,2.0,2.0,2.0,19.0,,2.0,,0.0,1.0,3.0,1.0,3.0,6.0,5.0,14.0,3.0,10.0,0.0,0.0,0.0,2.0,100.0,0.0,1.0,0.0,220385.0,86346.0,7000.0,91423.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
406,67206595,,6000.0,6000.0,6000.0, 36 months,18.49,218.4,D,D5,,,MORTGAGE,54744.0,Verified,Dec-2015,Fully Paid,n,https://lendingclub.com/browse/loanDetail.action?loan_id=67206595,,debt_consolidation,Debt consolidation,070xx,NJ,23.96,1.0,Nov-2007,665.0,669.0,1.0,3.0,,7.0,0.0,1373.0,34.3,26.0,w,0.0,0.0,7259.7112005701,7259.71,6000.0,1259.71,0.0,0.0,0.0,Jul-2017,27.49,,Mar-2019,654.0,650.0,0.0,,1.0,Individual,,,,0.0,0.0,328594.0,2.0,3.0,1.0,1.0,2.0,26748.0,66.0,1.0,3.0,937.0,63.0,4000.0,0.0,0.0,2.0,7.0,46942.0,1627.0,45.8,0.0,0.0,97.0,46.0,11.0,2.0,3.0,11.0,3.0,6.0,3.0,0.0,2.0,2.0,2.0,3.0,19.0,3.0,4.0,2.0,7.0,0.0,0.0,0.0,3.0,91.7,50.0,0.0,0.0,347499.0,28121.0,3000.0,40811.0,,,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
